,phrase,label,sentiment,subjectivity,language,count
Tight End University,Tight End University,ORG,-0.11111111111111112,0.2751322751322751,en,3
Hamas,Hamas,ORG,0.15000000000000002,0.2333333333333333,en,3
Kremlin,Kremlin,ORG,0.047474747474747475,0.048148148148148155,en,3
TheWrap,TheWrap,ORG,0.06274410774410775,0.22148148148148147,en,3
OFAC,OFAC,ORG,-0.08333333333333333,0.05555555555555555,en,3
Dallas Wings,Dallas Wings,ORG,-0.016666666666666663,0.3987179487179487,en,3
Under-15s,Under-15s,ORG,0.16666666666666666,0.17777777777777778,en,2
Democratic Party,Democratic Party,ORG,-0.2125,0.0,en,2
Radio 4’s,Radio 4’s,ORG,0.0,0.0,en,2
Alcatraz,Alcatraz,ORG,0.2333333333333333,0.19999999999999998,en,2
The Royal Family,The Royal Family,ORG,0.0,0.0,en,2
Christ,Christ,ORG,0.0,0.275,en,2
Royal FamilyThe New York Times,Royal FamilyThe New York Times,ORG,0.2843939393939394,0.17545454545454547,en,2
"This Quasi-Historical,","This Quasi-Historical,",ORG,0.13958333333333334,0.29583333333333334,en,2
FFC,FFC,ORG,-0.0625,0.0,en,2
ServiceNow,ServiceNow,ORG,0.0,0.0,en,2
Al Nassr,Al Nassr,ORG,0.08333333333333333,0.2,en,2
The New York Times Briefly,The New York Times Briefly,ORG,0.09848484848484848,0.18686868686868685,en,2
Trumpworld,Trumpworld,ORG,0.2125,0.275,en,2
Getty,Getty,ORG,0.1590909090909091,0.0,en,2
Paradigm Shift',Paradigm Shift',ORG,0.0,0.0,,2
New Yorker,New Yorker,ORG,-0.05953561589925226,0.28067296340023606,en,2
Tass,Tass,ORG,0.041666666666666664,0.07222222222222223,en,2
Chicken,Chicken,ORG,-0.6,0.475,en,2
DOGE,DOGE,ORG,0.26666666666666666,0.25,en,2
Forbes Daily,Forbes Daily,ORG,0.0625,0.0625,en,2
Feyenoord,Feyenoord,ORG,0.03333333333333333,0.049999999999999996,en,2
Health and Human Services,Health and Human Services,ORG,0.012500000000000004,0.0875,en,2
Casey Means,Casey Means,ORG,0.0590909090909091,0.1875,en,2
CPAC,CPAC,ORG,0.016666666666666666,0.0,en,2
VivaTech,VivaTech,ORG,0.35,0.45,en,2
the New York Times,the New York Times,ORG,0.13636363636363635,0.22727272727272727,en,2
Elon Musk’s Home Address,Elon Musk’s Home Address,ORG,0.09848484848484848,0.18686868686868685,en,2
the Institute of Chemical Technology,the Institute of Chemical Technology,ORG,0.0,0.0,en,2
Stock Score,Stock Score,ORG,0.165,0.2925,en,2
the New Yorker,the New Yorker,ORG,0.22817821067821065,0.3090909090909091,en,2
Success,Success,ORG,0.375,0.0,en,2
Random House,Random House,ORG,-0.5,0.25,en,2
the Group of Seven (G7,the Group of Seven (G7,ORG,0.30000000000000004,0.3,en,2
ICC,ICC,ORG,-0.010714285714285716,0.07857142857142858,en,2
Al Hilal,Al Hilal,ORG,0.05833333333333333,0.0,en,2
Supreme,Supreme,ORG,0.0,0.0,en,2
AOC,AOC,ORG,0.07878787878787878,0.14242424242424243,en,2
NYR,NYR,ORG,0.33896103896103896,0.31493506493506496,en,2
DSA,DSA,ORG,0.0,0.0,en,2
Irish Independent,Irish Independent,ORG,0.131875,0.1408333333333333,en,2
"the ""America Party","the ""America Party",ORG,0.022727272727272724,0.10909090909090909,en,2
BI,BI,ORG,0.0,0.0,en,2
Office of Foreign Assets Control,Office of Foreign Assets Control,ORG,-0.08333333333333333,0.041666666666666664,en,2
Treasury,Treasury,ORG,-0.041666666666666664,0.041666666666666664,en,2
Ama,Ama,ORG,0.4285714285714286,0.3678571428571429,en,2
Alphabet Inc.,Alphabet Inc.,ORG,0.4285714285714286,0.3678571428571429,en,2
Palantir Technologies Inc.,Palantir Technologies Inc.,ORG,0.4285714285714286,0.3678571428571429,en,2
Erdogan,Erdogan,ORG,0.0,0.0,en,2
Parliament,Parliament,ORG,0.0,0.0,en,2
COVID,COVID,ORG,0.0,0.0,en,2
the Hollywood Walk of Fame,the Hollywood Walk of Fame,ORG,0.3,0.16666666666666666,en,2
D-MA,D-MA,ORG,0.0,0.0,en,2
The Office for Liturgical Celebrations,The Office for Liturgical Celebrations,ORG,0.0,0.07916666666666666,en,2
Mass,Mass,ORG,0.0,0.07916666666666666,en,2
MSG,MSG,ORG,0.0,0.0,en,2
FalloutYahoo Scooter Braun,FalloutYahoo Scooter Braun,ORG,0.21079545454545454,0.31,en,2
Nato,Nato,ORG,0.02500000000000001,0.0,en,2
Oval Office,Oval Office,ORG,0.02500000000000001,0.0,en,2
DOJ,DOJ,ORG,-0.017857142857142856,0.17857142857142858,en,2
MachineGames,MachineGames,ORG,0.28661616161616166,0.21186868686868687,en,2
the Defense Ministry,the Defense Ministry,ORG,-0.04772727272727273,0.1380681818181818,en,2
Covenant,Covenant,ORG,0.0,0.0,en,2
The Dallas Wings,The Dallas Wings,ORG,-0.4,0.45,en,2
