,phrase,label,sentiment,subjectivity,language,count
Andy Lyons,Andy Lyons,PERSON,0.013492063492063487,0.35198412698412695,en,7
nan Si,nan Si,PERSON,0.0,0.0,en,7
Kylie Jenner,Kylie Jenner,PERSON,0.25277777777777777,0.3666666666666667,en,6
David Kushner - Daylight06,David Kushner - Daylight06,PERSON,0.0,0.0,en,6
Gregory Shamus,Gregory Shamus,PERSON,-0.050473484848484844,0.46902356902356895,en,6
Stephen Jackson,Stephen Jackson,PERSON,-0.09999999999999999,0.2333333333333333,en,6
Bert Kreischer,Bert Kreischer,PERSON,0.2523809523809524,0.3666666666666667,en,6
David Beckham,David Beckham,PERSON,0.0932795214045214,0.22161044973544972,en,6
Dan Goldman,Dan Goldman,PERSON,0.04949494949494949,0.1409090909090909,en,6
Andrea Arnold’s,Andrea Arnold’s,PERSON,-0.06666666666666667,0.5,en,6
Tom Waits,Tom Waits,PERSON,0.13547979797979798,0.3858585858585859,en,6
John Carpenter,John Carpenter,PERSON,0.4119318181818182,0.5449810606060607,en,6
Katy Perry,Katy Perry,PERSON,0.0625,0.07777777777777777,en,6
Susan Backlinie,Susan Backlinie,PERSON,0.05972222222222221,0.28425925925925927,en,6
Emmanuel Acho,Emmanuel Acho,PERSON,0.2796296296296296,0.21898148148148153,en,6
Shamin Abas,Shamin Abas,PERSON,0.1866161616161616,0.4806186868686868,en,6
Pamela Brown,Pamela Brown,PERSON,0.0654978354978355,0.3760443722943723,en,6
Mary Tyler Moore Visionary Award,Mary Tyler Moore Visionary Award,PERSON,0.0,0.05555555555555555,en,6
Marjorie Taylor Greene,Marjorie Taylor Greene,PERSON,0.0,0.041666666666666664,en,6
Will Ferrell,Will Ferrell,PERSON,0.35454545454545455,0.38611111111111107,en,6
John Deaton,John Deaton,PERSON,0.038888888888888896,0.4833333333333332,en,6
Benedict Cumberbatch,Benedict Cumberbatch,PERSON,0.08666666666666667,0.27999999999999997,en,6
Charles Finch,Charles Finch,PERSON,0.08472222222222221,0.24583333333333335,en,6
Nikki Haley,Nikki Haley,PERSON,0.14769570707070706,0.20921717171717172,en,6
Paige Bueckers,Paige Bueckers,PERSON,0.3011111111111111,0.5599999999999999,en,6
